2.00000,0.08503
3.00000,0.10689
4.00000,0.13138
5.00000,0.15967
6.00000,0.18689
7.00000,0.21176
8.00000,0.24866
9.00000,0.28103
10.00000,0.31733
11.00000,0.34838
12.00000,0.39686
13.00000,0.44083
14.00000,0.48986
15.00000,0.54387
16.00000,0.59385
17.00000,0.65036
18.00000,0.71126
19.00000,0.78683
20.00000,0.84970
21.00000,0.93536
22.00000,1.00247
23.00000,1.09237
24.00000,1.18713
25.00000,1.27823
26.00000,1.38332
27.00000,1.50312
28.00000,1.60164
29.00000,1.74839
30.00000,1.88327
31.00000,2.01848
32.00000,2.16813
33.00000,2.31197
34.00000,2.46237
35.00000,2.57536
36.00000,2.75110
37.00000,2.83046
38.00000,2.87263
39.00000,2.88150
40.00000,2.80681
41.00000,2.71037
42.00000,2.58357
43.00000,2.44090
44.00000,2.32041
45.00000,2.20838
46.00000,2.08524
47.00000,2.01535
48.00000,1.91491
49.00000,1.83461
50.00000,1.76726
51.00000,1.69829
52.00000,1.65864
53.00000,1.64032
54.00000,1.62097
55.00000,1.64090
56.00000,1.63627
57.00000,1.65194
58.00000,1.61657
59.00000,1.59348
60.00000,1.54596
61.00000,1.49788
62.00000,1.42898
63.00000,1.35304
64.00000,1.24956
65.00000,1.14905
66.00000,1.01375
67.00000,0.85262
68.00000,0.70232
69.00000,0.54450
70.00000,0.37823
71.00000,0.22129
72.00000,0.07086
73.00000,-0.08553
74.00000,-0.25238
75.00000,-0.40665
76.00000,-0.56075
77.00000,-0.78013
78.00000,-0.95892
79.00000,-1.15098
80.00000,-1.33815
81.00000,-1.51383
82.00000,-1.72682
83.00000,-1.87306
84.00000,-2.11355
85.00000,-2.21732
86.00000,-2.30130
87.00000,-2.46504
88.00000,-2.58205
89.00000,-2.58603
90.00000,-2.58824
91.00000,-2.37271
92.00000,-2.29502
93.00000,-2.22385
94.00000,-1.88143
95.00000,-1.60819
96.00000,-1.36219
97.00000,-1.10381
98.00000,-0.69647
99.00000,-0.48559
100.00000,-0.16560
101.00000,0.12461
102.00000,0.43003
103.00000,0.63321
104.00000,0.88518
105.00000,1.11615
106.00000,1.39522
107.00000,1.39511
108.00000,1.63244
109.00000,1.83356
110.00000,2.03786
111.00000,1.98041
112.00000,2.18461
113.00000,2.22613
114.00000,2.25920
115.00000,2.23302
116.00000,2.30248
117.00000,2.26828
118.00000,2.26505
119.00000,2.54745
120.00000,2.16755
121.00000,2.29203
122.00000,2.41670
123.00000,2.61275
124.00000,2.53950
125.00000,2.60533
126.00000,2.67467
127.00000,2.64331
128.00000,2.87811
129.00000,2.84973
130.00000,2.95573
131.00000,2.84744
132.00000,2.87558
133.00000,2.92834
134.00000,2.97227
135.00000,3.19837
136.00000,2.95526
137.00000,3.16142
138.00000,3.06618
139.00000,3.07884
140.00000,3.32957
141.00000,3.20569
142.00000,3.01444
143.00000,2.91190
144.00000,3.25909
145.00000,3.38449
146.00000,3.38148
147.00000,3.35314
148.00000,3.61899
149.00000,3.47355
150.00000,3.36453
151.00000,3.12223
152.00000,3.10260
153.00000,3.41405
154.00000,3.33522
155.00000,3.34372
156.00000,3.09502
157.00000,3.07987
158.00000,2.89093
159.00000,3.05931
160.00000,3.06453
161.00000,2.94192
162.00000,3.02568
163.00000,3.04270
164.00000,3.06199
165.00000,3.21370
166.00000,2.87850
167.00000,2.88918
168.00000,2.94097
169.00000,3.21205
170.00000,2.86414
171.00000,3.11333
172.00000,2.82400
173.00000,2.57884
174.00000,2.98731
175.00000,2.86465
176.00000,3.09523
177.00000,3.01487
178.00000,2.76872
179.00000,3.11931
180.00000,3.32801
181.00000,2.92462
182.00000,2.76578
183.00000,2.61892
184.00000,3.10988
185.00000,2.96642
186.00000,2.48326
187.00000,2.83118
188.00000,2.41664
189.00000,2.88817
190.00000,2.42514
191.00000,3.16969
192.00000,2.36962
193.00000,2.10991
194.00000,2.81405
195.00000,2.48057
196.00000,2.50309
197.00000,2.89701
198.00000,2.82204
199.00000,2.16855
200.00000,2.07816
201.00000,2.30837
202.00000,2.56338
203.00000,2.30669
204.00000,2.97367
205.00000,2.82646
206.00000,2.33486
207.00000,2.77315
208.00000,2.71408
209.00000,2.23948
210.00000,2.72678
211.00000,2.35918
212.00000,2.47739
213.00000,2.80167
214.00000,2.22776
215.00000,2.68072
216.00000,2.80624
217.00000,2.40666
218.00000,2.32088
219.00000,2.60410
220.00000,2.78445
221.00000,2.84234
222.00000,2.59715
223.00000,3.25581
224.00000,2.36583
225.00000,2.18914
226.00000,2.38613
227.00000,2.22064
228.00000,2.87537
229.00000,2.34961
230.00000,2.82301
231.00000,2.32908
232.00000,2.12761
233.00000,2.82237
234.00000,3.05840
235.00000,2.60209
236.00000,2.72535
237.00000,2.91508
238.00000,2.63317
239.00000,2.98843
240.00000,2.24193
241.00000,3.01926
242.00000,2.57883
243.00000,3.02362
244.00000,2.30154
245.00000,2.85884
246.00000,2.05473
247.00000,3.39477
248.00000,2.36628
249.00000,2.97964
250.00000,2.42512
251.00000,3.13324
252.00000,3.56294
253.00000,3.10332
254.00000,2.41427
255.00000,3.12406
256.00000,3.07152
257.00000,2.40805
258.00000,3.20233
259.00000,2.53249
260.00000,2.36988
261.00000,3.25551
262.00000,3.64846
263.00000,2.70979
264.00000,3.26198
265.00000,2.50435
266.00000,3.30945
267.00000,2.77286
268.00000,3.39635
269.00000,2.84052
270.00000,3.30119
271.00000,2.78722
272.00000,3.51133
273.00000,2.67170
274.00000,3.41776
275.00000,2.69954
276.00000,2.92626
277.00000,3.44535
278.00000,2.88546
279.00000,2.95647
280.00000,3.57551
281.00000,3.13932
282.00000,3.76279
283.00000,3.01548
284.00000,3.91237
285.00000,3.07879
286.00000,3.68398
287.00000,3.27501
288.00000,3.99062
289.00000,3.25985
290.00000,3.10897
291.00000,3.86533
292.00000,3.36967
293.00000,3.30804
294.00000,4.03068
295.00000,3.46503
296.00000,3.43668
297.00000,4.04093
298.00000,3.37315
299.00000,4.18655
300.00000,3.46041
301.00000,3.98718
302.00000,3.58621
303.00000,4.42683
304.00000,3.65275
305.00000,4.25127
306.00000,3.53365
307.00000,4.39650
308.00000,3.81061
309.00000,4.44616
310.00000,3.56921
311.00000,4.44503
312.00000,3.67323
313.00000,4.54661
314.00000,4.68666
315.00000,3.77587
316.00000,4.92194
317.00000,4.52895
318.00000,3.84845
319.00000,4.65897
320.00000,3.99679
321.00000,4.73226
322.00000,3.94478
323.00000,4.75482
324.00000,4.00642
325.00000,4.88943
326.00000,4.01019
327.00000,4.92233
328.00000,4.10390
329.00000,4.74483
330.00000,4.23467
331.00000,5.09714
332.00000,4.18224
333.00000,5.09686
334.00000,4.24283
335.00000,5.10410
336.00000,4.19061
337.00000,4.68304
338.00000,4.11227
339.00000,4.51807
340.00000,4.33021
341.00000,5.15059
342.00000,4.23362
343.00000,5.20645
344.00000,4.70153
345.00000,4.34586
346.00000,5.26706
347.00000,4.35624
348.00000,5.12799
349.00000,4.37133
350.00000,5.16552
351.00000,4.25756
352.00000,5.38130
353.00000,4.49621
354.00000,5.41723
355.00000,4.51608
356.00000,5.14961
357.00000,4.44748
358.00000,5.33937
359.00000,4.57840
360.00000,5.24583
361.00000,4.46753
362.00000,4.43028
363.00000,5.32550
364.00000,4.40979
365.00000,5.43057
366.00000,4.55031
367.00000,5.27858
368.00000,5.30315
369.00000,4.51667
370.00000,5.25247
371.00000,4.15664
372.00000,5.34279
373.00000,4.53271
374.00000,5.51752
375.00000,4.54040
376.00000,5.02466
377.00000,5.16429
378.00000,4.41136
379.00000,5.30717
380.00000,4.31970
381.00000,5.34533
382.00000,4.40856
383.00000,5.52606
384.00000,5.53222
385.00000,4.21869
386.00000,5.14359
387.00000,4.09156
388.00000,5.02721
389.00000,4.33681
390.00000,5.35590
391.00000,4.35741
392.00000,5.19550
393.00000,5.22355
394.00000,4.12928
395.00000,5.27015
396.00000,4.35562
397.00000,5.42974
398.00000,4.32628
399.00000,5.27594
400.00000,4.67179
401.00000,4.41505
402.00000,5.14603
403.00000,3.98748
404.00000,5.25659
405.00000,3.99928
406.00000,4.66707
407.00000,4.26406
408.00000,4.12536
409.00000,5.14316
410.00000,3.97850
411.00000,5.51334
412.00000,4.33047
413.00000,3.89700
414.00000,5.31726
415.00000,4.04680
416.00000,5.04905
417.00000,3.88768
