2.525380611419677734e+00,-3.360586404800415039e+00,4.506898880004882812e+00,2.227042913436889648e+00,-2.446722984313964844e+00,-3.940845489501953125e+00,5.758169293403625488e-01,-4.050158023834228516e+00,8.789794445037841797e-01,-9.032444953918457031e-01,-2.505940675735473633e+00,1.534020185470581055e+00,-1.679611563682556152e+00,2.134100437164306641e+00,4.806017875671386719e-01,3.197768449783325195e+00,2.765752553939819336e+00,-3.131138563156127930e+00,1.448439598083496094e+00,4.859650731086730957e-01,2.224689483642578125e+00,3.920108377933502197e-01,-8.028694987297058105e-01,-3.247596025466918945e-01,-2.710509777069091797e+00,-3.033537864685058594e-01,4.034030914306640625e+00,1.516514897346496582e+00,-2.300412654876708984e+00,1.896385908126831055e+00,-9.114750623703002930e-01,1.873667716979980469e+00,-4.282575607299804688e+00,-1.169649124145507812e+00,2.076428890228271484e+00,-2.315709829330444336e+00,-2.832191228866577148e+00,3.136918306350708008e+00,2.173324823379516602e+00,-3.558999776840209961e+00,1.591518521308898926e-03,-3.077074766159057617e+00,1.021057844161987305e+00,2.739834070205688477e+00,2.719112396240234375e+00,-2.111563444137573242e+00,-2.981431595981121063e-02,6.582496166229248047e-01,1.364854574203491211e+00,-1.432213544845581055e+00,-2.931091785430908203e+00,-1.230790734291076660e+00,-4.330227851867675781e+00,4.605767726898193359e-01,-7.191996574401855469e-01,2.038222849369049072e-01,2.226742029190063477e+00,-1.724318027496337891e+00,3.991114854812622070e+00,-3.578704833984375000e+00,-8.706412315368652344e-01,3.011461496353149414e+00,2.200681209564208984e+00,1.586456969380378723e-02,1.589512228965759277e+00,3.532126903533935547e+00,1.278580784797668457e+00,2.813946008682250977e+00,1.379403591156005859e+00,-3.319101810455322266e+00,-3.604652404785156250e+00,3.796672344207763672e+00,-2.040504217147827148e+00,2.887212038040161133e+00,-3.310512006282806396e-02,-4.608495235443115234e-01,-7.606528997421264648e-01,-4.139397144317626953e-01,3.233911514282226562e+00,-1.882625818252563477e+00,-7.255715727806091309e-01,4.269636869430541992e-01,1.744486570358276367e+00,-1.103701472282409668e+00,-3.278492689132690430e+00,2.331007719039916992e+00,-1.033595561981201172e+00,8.741021156311035156e-01,3.014621734619140625e+00,3.997939527034759521e-01,5.336403250694274902e-01,1.321554064750671387e+00,2.421503067016601562e+00,3.595907449722290039e+00,-7.379547357559204102e-01,3.291125535964965820e+00,-2.476544857025146484e+00,1.471549510955810547e+00,-5.684161782264709473e-01,-1.414658904075622559e+00
-2.248340368270874023e+00,-3.081021785736083984e+00,1.426275253295898438e+00,2.121179819107055664e+00,4.622271656990051270e-02,-4.535032749176025391e+00,2.009452819824218750e+00,-4.648553848266601562e+00,-1.130284547805786133e+00,-1.242574453353881836e+00,1.200675845146179199e+00,-2.845386266708374023e-01,-7.314790487289428711e-01,-1.055092930793762207e+00,2.395425558090209961e+00,-1.257342696189880371e+00,9.861116409301757812e-01,-1.853835821151733398e+00,-1.341598629951477051e+00,4.776486158370971680e-01,1.446497797966003418e+00,1.750529408454895020e-01,2.452944964170455933e-01,1.069670319557189941e+00,3.176099300384521484e+00,-1.372593879699707031e+00,7.082784175872802734e-01,-4.361576080322265625e+00,-1.272038936614990234e+00,-2.520632743835449219e+00,4.230805039405822754e-01,1.642033755779266357e-01,-4.061316490173339844e+00,2.430876255035400391e+00,-1.438515663146972656e+00,-2.313644170761108398e+00,3.302717685699462891e+00,1.871537446975708008e+00,-2.023662090301513672e+00,-3.393989801406860352e-01,2.833640336990356445e+00,1.699310064315795898e+00,1.774914264678955078e+00,6.086611151695251465e-01,5.704879015684127808e-02,-1.597063064575195312e+00,4.082129478454589844e+00,-1.125513672828674316e+00,1.035260081291198730e+00,1.232038259506225586e+00,8.104660511016845703e-01,-3.671437025070190430e+00,3.546629905700683594e+00,2.738344430923461914e+00,-1.827519893646240234e+00,-2.642535209655761719e+00,-8.456993103027343750e-01,-1.837050199508666992e+00,3.875219345092773438e+00,6.003499627113342285e-01,-1.277524530887603760e-01,1.952973484992980957e+00,2.543712377548217773e+00,3.390677869319915771e-01,1.317805886268615723e+00,-1.937558531761169434e+00,-1.038848638534545898e+00,4.109028577804565430e-01,1.095862686634063721e-01,-2.708814442157745361e-01,4.431044459342956543e-01,4.627969861030578613e-01,3.143318891525268555e-01,7.098528146743774414e-01,1.108477950096130371e+00,-2.776206493377685547e+00,-2.375864088535308838e-01,1.534933805465698242e+00,-1.257487535476684570e+00,-1.049393773078918457e+00,1.063443779945373535e+00,2.225057035684585571e-01,1.235092207789421082e-01,2.711178064346313477e-01,2.409661531448364258e+00,3.967087864875793457e-01,-1.227691173553466797e+00,-2.315953731536865234e+00,1.944104313850402832e+00,-2.269447594881057739e-01,1.388301372528076172e+00,-2.864962577819824219e+00,-1.415747165679931641e+00,1.166480541229248047e+00,1.889271736145019531e+00,-9.754805564880371094e-01,-2.458969593048095703e+00,6.819388866424560547e-01,-3.991693258285522461e-01,-1.386675357818603516e+00
-7.888197898864746094e-01,1.233911871910095215e+00,-3.897124528884887695e-01,1.975744366645812988e-01,6.276208162307739258e-01,4.437107086181640625e+00,-4.013906478881835938e+00,2.144592285156250000e+00,1.654817819595336914e+00,1.297064185142517090e+00,-4.024114131927490234e+00,-2.153107643127441406e+00,-2.005600929260253906e+00,2.666663169860839844e+00,5.827075839042663574e-01,-1.368763685226440430e+00,2.167423963546752930e+00,1.313088059425354004e+00,-1.118763804435729980e+00,-1.174506068229675293e+00,1.929963350296020508e+00,-1.288029313087463379e+00,-5.131078362464904785e-01,9.394252300262451172e-01,8.230999708175659180e-01,6.730977892875671387e-01,-3.325918197631835938e+00,-1.357863664627075195e+00,-4.562094211578369141e-01,-1.413441538810729980e+00,-6.457885354757308960e-02,-1.251023858785629272e-01,-2.555532217025756836e+00,5.248097181320190430e-01,4.071320533752441406e+00,2.800611972808837891e+00,1.740893483161926270e+00,1.975358009338378906e+00,-1.333212971687316895e+00,-3.025702953338623047e+00,-2.587982892990112305e+00,-2.580883741378784180e+00,-2.570934295654296875e+00,-1.202297210693359375e+00,1.353491902351379395e+00,-1.138159155845642090e+00,-5.663648247718811035e-01,3.502465963363647461e+00,3.433375597000122070e+00,-2.018492698669433594e+00,9.599670171737670898e-01,-6.644341945648193359e-01,-9.020887613296508789e-01,-4.598814249038696289e-01,-1.857094526290893555e+00,1.218202829360961914e+00,1.878100275993347168e+00,1.815315723419189453e+00,1.763193368911743164e+00,2.496362686157226562e+00,-1.359356641769409180e+00,-3.219036817550659180e+00,-1.312783002853393555e+00,-5.242531299591064453e-01,-1.272279620170593262e+00,-8.506212830543518066e-01,-7.739946246147155762e-01,4.790714979171752930e-01,1.149518966674804688e+00,-1.382866024971008301e+00,1.530683517456054688e+00,2.690698146820068359e+00,-2.998255968093872070e+00,1.049552679061889648e+00,4.558215141296386719e-01,-1.477236270904541016e+00,-2.107417821884155273e+00,3.310528695583343506e-01,2.100211620330810547e+00,1.812798023223876953e+00,3.332689762115478516e+00,-1.073892712593078613e+00,3.063717842102050781e+00,-5.158854007720947266e+00,-3.055154323577880859e+00,2.356015205383300781e+00,4.537223577499389648e-01,-4.084383487701416016e+00,-2.587817668914794922e+00,7.396803498268127441e-01,8.697420358657836914e-01,-4.144364833831787109e+00,-6.068859100341796875e-01,1.816379070281982422e+00,-5.170810222625732422e-02,2.905855894088745117e+00,1.578115463256835938e+00,-3.230591773986816406e+00,8.920537233352661133e-01,-1.225696563720703125e+00
-1.192214488983154297e+00,1.544982492923736572e-01,3.132544457912445068e-01,5.838345885276794434e-01,-1.795506596565246582e+00,5.023729801177978516e-01,-1.925010442733764648e+00,1.099580407142639160e+00,-3.128609180450439453e+00,2.193650245666503906e+00,-1.119913816452026367e+00,9.987254142761230469e-01,-2.737826108932495117e+00,1.525090098381042480e+00,9.606617689132690430e-01,-1.700133681297302246e+00,-3.285699784755706787e-01,6.963645815849304199e-01,-5.156688213348388672e+00,1.270389199256896973e+00,-1.646218061447143555e+00,6.301479339599609375e+00,2.045988559722900391e+00,-1.254605650901794434e+00,2.654746532440185547e+00,2.147522687911987305e+00,1.141497969627380371e+00,1.456739604473114014e-01,4.668080806732177734e+00,9.805244207382202148e-01,-7.170665264129638672e-01,2.377058982849121094e+00,1.286177515983581543e+00,-2.497711181640625000e+00,3.342296361923217773e+00,-4.214274883270263672e+00,8.250229358673095703e-01,-2.617251634597778320e+00,2.080902576446533203e+00,1.909850835800170898e+00,-1.209580063819885254e+00,-1.467505812644958496e+00,-1.958516716957092285e+00,-1.142489433288574219e+00,-2.411217689514160156e+00,6.994278430938720703e-01,8.612021803855895996e-01,3.705201387405395508e+00,-1.694107055664062500e+00,2.495433568954467773e+00,-3.553772568702697754e-01,-2.991484403610229492e-01,6.062557101249694824e-01,1.343316316604614258e+00,-2.663350582122802734e+00,2.619957208633422852e+00,-7.923920154571533203e-01,1.529647231101989746e+00,7.831039428710937500e-01,1.866831630468368530e-01,-7.680763006210327148e-01,7.617157697677612305e-01,-2.300450086593627930e+00,1.713796377182006836e+00,2.843805551528930664e-01,4.085772991180419922e+00,-5.896863341331481934e-01,2.817636489868164062e+00,5.442256450653076172e+00,-1.344952344894409180e+00,-9.007093906402587891e-01,1.470632910728454590e+00,-5.212613940238952637e-02,-7.920469045639038086e-01,4.348305225372314453e+00,-1.086750984191894531e+00,1.248190283775329590e+00,2.778747320175170898e+00,-3.566477775573730469e+00,-1.132206559181213379e+00,-2.166701316833496094e+00,5.094590187072753906e-01,-1.127725243568420410e+00,3.426431655883789062e+00,-1.847977042198181152e+00,-1.354987360537052155e-02,1.359650641679763794e-01,-3.234031677246093750e+00,3.563443899154663086e+00,1.051963269710540771e-01,3.477213978767395020e-01,3.836292982101440430e+00,1.687322020530700684e+00,4.056180000305175781e+00,-3.307474613189697266e+00,1.226947188377380371e+00,2.270198583602905273e+00,1.480403900146484375e+00,1.165392994880676270e+00,-2.947273492813110352e+00
-1.340173125267028809e+00,-4.648355007171630859e+00,3.416965484619140625e+00,1.091141849756240845e-01,2.524281501770019531e+00,-3.406873941421508789e+00,2.616809368133544922e+00,1.219339609146118164e+00,1.004759430885314941e+00,2.074180126190185547e+00,7.093060016632080078e-01,3.496898412704467773e-01,-5.511304140090942383e-01,-3.528713703155517578e+00,-1.782000184059143066e+00,-4.064979031682014465e-03,1.627488613128662109e+00,-1.331834793090820312e+00,1.749271869659423828e+00,3.897720575332641602e-01,3.319842219352722168e-01,-1.006819605827331543e+00,-2.156516551971435547e+00,8.552278280258178711e-01,-5.463188886642456055e-01,-2.878310918807983398e+00,9.092632532119750977e-01,-2.871002197265625000e+00,-1.344574332237243652e+00,3.189644098281860352e+00,-1.237411618232727051e+00,1.330742001533508301e+00,-2.428551673889160156e+00,-2.359813213348388672e+00,-2.532232284545898438e+00,2.352519929409027100e-01,4.500572204589843750e+00,-4.357973039150238037e-01,-7.142987251281738281e-01,1.640330910682678223e+00,2.988089084625244141e+00,2.158260345458984375e+00,3.317202031612396240e-01,1.609813809394836426e+00,-3.560125589370727539e+00,3.090184688568115234e+00,2.055290699005126953e+00,2.605732202529907227e+00,2.041344404220581055e+00,1.763960361480712891e+00,4.855362415313720703e+00,1.191421985626220703e+00,-8.320773839950561523e-01,-1.737891435623168945e+00,1.980404376983642578e+00,-5.796701908111572266e-01,2.076921939849853516e+00,3.163704872131347656e+00,-1.127911567687988281e+00,4.017438411712646484e+00,2.395180940628051758e+00,-2.701513528823852539e+00,-1.885390430688858032e-01,2.055182695388793945e+00,2.331130743026733398e+00,1.597348153591156006e-01,1.649221420288085938e+00,4.313935279846191406e+00,2.029418945312500000e+00,-1.102356910705566406e+00,-1.663504362106323242e+00,-4.218938827514648438e+00,1.050072610378265381e-01,-3.040000677108764648e+00,3.873509168624877930e-01,1.561888456344604492e+00,-6.816900968551635742e-01,-1.309083580970764160e+00,-1.125554800033569336e+00,-2.841690778732299805e-01,-2.832643508911132812e+00,-8.552334308624267578e-01,-1.460383296012878418e+00,-3.059310913085937500e-01,-1.708091378211975098e+00,-3.248375892639160156e+00,8.214023113250732422e-01,-2.298274517059326172e+00,3.501549243927001953e+00,3.166184127330780029e-01,-4.671842098236083984e+00,2.656895399093627930e+00,-2.688993215560913086e+00,-3.183321475982666016e+00,-3.461903333663940430e-01,-6.785373687744140625e-01,-1.873360633850097656e+00,-4.304120689630508423e-02,-1.842203140258789062e+00,-2.785905003547668457e-01
-3.919223785400390625e+00,-4.081100940704345703e+00,1.838507175445556641e+00,-4.568644523620605469e+00,-7.276764512062072754e-02,-4.143371582031250000e-01,5.114061832427978516e+00,9.018227458000183105e-02,2.601697683334350586e+00,-3.820869922637939453e-01,-3.783008813858032227e+00,4.799106121063232422e-01,-2.672162055969238281e+00,5.278739452362060547e+00,-2.540934085845947266e+00,1.323202729225158691e+00,-2.479084253311157227e+00,2.297442436218261719e+00,-1.786337971687316895e+00,4.299413681030273438e+00,-4.102291584014892578e+00,3.449407339096069336e+00,2.246858596801757812e+00,2.136557817459106445e+00,4.612533569335937500e+00,-2.861234903335571289e+00,-1.268351197242736816e+00,-6.027015447616577148e-01,-4.169406414031982422e+00,-4.165808200836181641e+00,5.099062919616699219e-01,-3.406797170639038086e+00,1.925384521484375000e+00,-2.211256504058837891e+00,1.271570563316345215e+00,-1.323182344436645508e+00,2.280488014221191406e+00,-5.240516662597656250e-01,2.019156694412231445e+00,4.157196521759033203e+00,3.928528547286987305e+00,-4.301576137542724609e+00,1.698631286621093750e+00,-1.344659924507141113e+00,3.170633554458618164e+00,2.508313767611980438e-02,3.288711071014404297e+00,-4.948539435863494873e-01,1.102102160453796387e+00,-1.130167603492736816e+00,-1.722376346588134766e-01,2.193659305572509766e+00,2.007201194763183594e+00,-2.399952173233032227e+00,-2.672917604446411133e+00,4.125176429748535156e+00,-2.883086204528808594e+00,-2.693928480148315430e+00,-2.123469561338424683e-01,-1.308445930480957031e+00,2.333087205886840820e+00,-5.524891018867492676e-01,4.954469203948974609e-01,-2.669591426849365234e+00,-2.503467082977294922e+00,2.445483446121215820e+00,-2.207811355590820312e+00,6.029118299484252930e-01,-1.211374998092651367e+00,-1.301383376121520996e+00,-2.978511333465576172e+00,1.263323545455932617e+00,-6.085567474365234375e-01,-2.157195806503295898e+00,-2.477246046066284180e+00,-4.366373538970947266e+00,-2.457527875900268555e+00,-2.250351667404174805e+00,4.750736713409423828e+00,-2.942001521587371826e-01,1.025025606155395508e+00,-9.501204490661621094e-01,-3.996906518936157227e+00,-4.335688114166259766e+00,9.914928674697875977e-01,-1.295121550559997559e+00,-6.908574104309082031e-01,-1.525956988334655762e+00,4.782382965087890625e+00,1.169670149683952332e-01,-4.737272739410400391e+00,-1.271142721176147461e+00,-1.535972476005554199e+00,-1.693808734416961670e-01,3.197811841964721680e+00,-2.487556189298629761e-01,-5.586274623870849609e+00,4.661824703216552734e-01,-8.685792684555053711e-01,2.433364629745483398e+00
8.878054618835449219e-01,-2.586446046829223633e+00,2.960304498672485352e+00,1.674619555473327637e+00,-4.215799331665039062e+00,-9.912462234497070312e-01,1.919652462005615234e+00,-1.326302528381347656e+00,1.176361680030822754e+00,1.447790861129760742e+00,-6.056075692176818848e-01,-2.186102122068405151e-01,-2.571314334869384766e+00,4.941527843475341797e-01,-4.255588531494140625e+00,-4.973337650299072266e+00,-1.129993557929992676e+00,-4.149768352508544922e-01,1.327903866767883301e+00,-1.398144006729125977e+00,-3.123340845108032227e+00,1.874493956565856934e+00,1.391310095787048340e+00,-2.970633983612060547e+00,-1.943163752555847168e+00,1.074620723724365234e+00,1.272256016731262207e+00,1.623411536216735840e+00,-3.344967365264892578e+00,-4.818700313568115234e+00,2.593024730682373047e+00,-4.237635135650634766e-01,-2.514111697673797607e-01,-2.439342737197875977e+00,1.560558199882507324e+00,-1.438088059425354004e+00,-2.633456945419311523e+00,-2.805570125579833984e+00,-2.180768013000488281e+00,-2.048673868179321289e+00,1.319102764129638672e+00,1.609851121902465820e+00,8.634439110755920410e-01,3.704701662063598633e-01,9.261469841003417969e-01,-4.840409755706787109e+00,-1.215819358825683594e+00,2.345167875289916992e+00,-1.244764700531959534e-01,2.354405164718627930e+00,-1.361407160758972168e+00,6.141812801361083984e-01,1.588239789009094238e+00,-1.509570777416229248e-01,-2.765815496444702148e+00,2.989182233810424805e+00,3.720505952835083008e+00,7.938007116317749023e-01,2.507788240909576416e-01,2.775803804397583008e-01,-2.140054941177368164e+00,1.815787076950073242e+00,-2.342999875545501709e-01,2.349243164062500000e+00,1.084364652633666992e+00,-3.587157130241394043e-01,7.716320753097534180e-01,3.630541563034057617e+00,-1.628694534301757812e+00,-3.997761011123657227e-01,-1.903640270233154297e+00,4.065714836120605469e+00,-1.061431646347045898e+00,1.718085527420043945e+00,-4.935950040817260742e-01,1.689387917518615723e+00,1.629092216491699219e+00,3.161541700363159180e+00,-1.055658817291259766e+00,-4.009875059127807617e-01,-2.007385969161987305e+00,-1.729095168411731720e-02,9.875667095184326172e-01,-5.839845657348632812e+00,2.549110651016235352e-01,-1.164525747299194336e+00,-2.486531496047973633e+00,-1.162279486656188965e+00,-7.696110606193542480e-01,4.002967357635498047e+00,-1.332034468650817871e-01,-1.365923643112182617e+00,3.309753179550170898e+00,-2.154778003692626953e+00,2.401454448699951172e+00,1.362766146659851074e+00,1.222795486450195312e+00,2.630843877792358398e+00,-1.072345733642578125e+00,-1.235696554183959961e+00
3.919851064682006836e+00,2.305589437484741211e+00,2.341406106948852539e+00,-1.932392120361328125e+00,3.705405950546264648e+00,4.436671733856201172e+00,1.783685207366943359e+00,1.232982516288757324e+00,-4.750815391540527344e+00,-4.309541225433349609e+00,-6.333535194396972656e+00,-2.661545991897583008e+00,-1.640702724456787109e+00,-5.100058555603027344e+00,3.320741176605224609e+00,-9.180382490158081055e-01,3.077063322067260742e+00,-5.398476600646972656e+00,-3.189996004104614258e+00,-4.008333206176757812e+00,-1.394384384155273438e+00,-2.433016151189804077e-01,1.265608429908752441e+00,1.460894584655761719e+00,-3.579484224319458008e+00,-1.574179172515869141e+00,2.078477621078491211e+00,-8.641132116317749023e-01,2.513023376464843750e+00,2.571893453598022461e+00,4.004469215869903564e-01,5.569263458251953125e+00,3.921059370040893555e-01,-1.728903412818908691e+00,3.462235212326049805e+00,1.720422744750976562e+00,-3.271745443344116211e+00,-9.183699265122413635e-03,-2.629322052001953125e+00,-4.957835197448730469e+00,-3.996098518371582031e+00,-7.935295104980468750e-01,-6.010357856750488281e+00,-1.172275543212890625e+00,3.231839418411254883e+00,-1.426771402359008789e+00,2.141089439392089844e+00,-1.438462615013122559e+00,2.796790301799774170e-01,-2.388235807418823242e+00,-1.435545802116394043e+00,1.549523353576660156e+00,2.534528672695159912e-01,1.926826000213623047e+00,3.868446350097656250e+00,-1.257606744766235352e+00,-1.237990140914916992e+00,-3.463142156600952148e+00,-2.013600111007690430e+00,2.355600357055664062e+00,2.866198718547821045e-01,-1.566200375556945801e+00,2.688735246658325195e+00,3.606671571731567383e+00,2.138158798217773438e+00,4.741750955581665039e-01,1.348587155342102051e+00,-4.611766338348388672e+00,3.414792776107788086e+00,1.499267458915710449e+00,-6.969657540321350098e-02,-2.636169433593750000e+00,1.628138661384582520e+00,3.175955712795257568e-01,3.287610292434692383e+00,1.990152597427368164e+00,5.258315801620483398e-01,1.221768185496330261e-01,2.034979581832885742e+00,-4.033869206905364990e-01,3.053024530410766602e+00,-2.202430248260498047e+00,3.734342813491821289e+00,8.983276486396789551e-01,2.903791904449462891e+00,7.004004716873168945e-01,-3.070004463195800781e+00,-3.687838077545166016e+00,4.102954864501953125e+00,1.943289041519165039e+00,1.138025149703025818e-02,1.393991589546203613e+00,1.497143983840942383e+00,1.302812337875366211e+00,4.422780990600585938e+00,-7.158335447311401367e-01,2.375685453414916992e+00,-1.385102868080139160e+00,-2.916358709335327148e+00,-1.325053930282592773e+00
-2.421024799346923828e+00,1.045700669288635254e+00,4.697584629058837891e+00,2.749680042266845703e+00,2.286305427551269531e+00,-1.178307533264160156e+00,1.079500555992126465e+00,-1.352009892463684082e+00,2.150875806808471680e+00,-2.351678609848022461e+00,-1.051819205284118652e+00,-1.380998373031616211e+00,3.001683950424194336e+00,5.068519115447998047e-01,-1.470655441284179688e+00,2.227491140365600586e+00,-3.564634799957275391e+00,-1.584633231163024902e+00,3.917684078216552734e+00,-2.635818719863891602e+00,-2.106790393590927124e-01,1.331539750099182129e+00,2.008331775665283203e+00,3.716055154800415039e-01,-1.607176661491394043e+00,2.215211629867553711e+00,3.181391239166259766e+00,-1.683422207832336426e+00,-1.199809789657592773e+00,5.140844583511352539e-01,-3.028077125549316406e+00,-1.437033891677856445e+00,-1.406014680862426758e+00,1.366578936576843262e-01,2.013300180435180664e+00,-2.568900108337402344e+00,1.787216305732727051e+00,3.048090696334838867e+00,3.201723396778106689e-01,9.075634479522705078e-01,3.755836248397827148e+00,1.099290609359741211e+00,5.624806880950927734e-01,1.925238132476806641e+00,-2.606699466705322266e+00,3.317135810852050781e+00,1.956514835357666016e+00,-3.083468198776245117e+00,-7.233496904373168945e-01,1.990594625473022461e+00,-1.038539767265319824e+00,-4.090999603271484375e+00,-1.774571090936660767e-01,-2.117728471755981445e+00,-1.584925651550292969e+00,5.032975673675537109e+00,1.222592830657958984e+00,2.256730757653713226e-02,2.728878259658813477e+00,1.898638963699340820e+00,7.228645086288452148e-01,-2.565536737442016602e+00,-1.099770188331604004e+00,-4.785315513610839844e+00,2.899785041809082031e+00,2.272722005844116211e+00,-1.768308520317077637e+00,-2.030448436737060547e+00,2.726772308349609375e+00,-3.016982078552246094e-01,-4.421980977058410645e-01,2.968273639678955078e+00,2.310231626033782959e-01,-1.478397369384765625e+00,-1.346340894699096680e+00,-2.681339904665946960e-02,-2.479074239730834961e+00,3.766730308532714844e+00,-2.711834669113159180e+00,-1.440003037452697754e+00,-3.593562841415405273e+00,-1.102019309997558594e+00,1.935866177082061768e-01,-1.657914966344833374e-01,-2.801468849182128906e+00,3.287679672241210938e+00,-4.913324117660522461e-01,-1.313839554786682129e+00,1.680776119232177734e+00,3.095322370529174805e+00,-2.101248741149902344e+00,-3.263056278228759766e+00,-1.522571563720703125e+00,-1.743196845054626465e+00,-3.389651179313659668e-01,1.283465266227722168e+00,3.931119203567504883e+00,-2.831841632723808289e-02,2.210626840591430664e+00,-3.197965383529663086e+00
-1.728508710861206055e+00,5.491215705871582031e+00,4.190105438232421875e+00,3.440077543258666992e+00,1.939409971237182617e+00,-2.533173561096191406e+00,2.161152362823486328e+00,3.206083059310913086e+00,4.929894208908081055e-01,-2.738960266113281250e+00,1.788644552230834961e+00,2.326880455017089844e+00,-8.632619678974151611e-02,-7.776452302932739258e-01,-2.004554718732833862e-01,-2.930799961090087891e+00,9.434977173805236816e-02,-1.274647474288940430e+00,-6.730291843414306641e-01,1.853913068771362305e+00,1.741316765546798706e-01,1.686333417892456055e+00,-1.614317297935485840e+00,-2.391443014144897461e+00,2.728187084197998047e+00,-1.317236661911010742e+00,3.416713178157806396e-01,-3.243903636932373047e+00,1.740810155868530273e+00,1.637052536010742188e+00,4.243410110473632812e+00,2.377210617065429688e+00,2.097753763198852539e+00,-1.827039122581481934e+00,1.235255599021911621e+00,-1.375064373016357422e+00,-3.396141767501831055e+00,1.744864463806152344e+00,4.461618423461914062e+00,2.198841571807861328e+00,-2.281107425689697266e+00,5.237992286682128906e+00,1.503707170486450195e+00,2.648724079132080078e+00,1.875550389289855957e+00,-1.634829163551330566e+00,-3.714218139648437500e-01,5.324817657470703125e+00,-3.030933141708374023e-01,7.167153358459472656e-01,1.718126296997070312e+00,-2.620067119598388672e+00,1.288647651672363281e+00,3.225755214691162109e+00,4.880837202072143555e-01,3.056570291519165039e+00,1.258372962474822998e-01,2.564691781997680664e+00,-5.038640975952148438e+00,-7.943702936172485352e-01,4.026136398315429688e+00,-2.351455450057983398e+00,5.113599300384521484e-01,2.504748344421386719e+00,1.804278850555419922e+00,4.114416599273681641e+00,2.000756710767745972e-01,2.284547328948974609e+00,-1.494327306747436523e+00,1.092407703399658203e+00,2.982833385467529297e+00,-1.390310287475585938e+00,1.829885244369506836e-01,2.420052051544189453e+00,8.579041957855224609e-01,-1.421903252601623535e+00,-3.008488416671752930e+00,3.239792585372924805e+00,-2.741940021514892578e+00,-1.977165222167968750e+00,-4.421938896179199219e+00,1.010970234870910645e+00,1.575586199760437012e+00,4.542393207550048828e+00,-2.157930135726928711e+00,3.439607620239257812e+00,-1.263243913650512695e+00,-1.992577463388442993e-01,7.541442662477493286e-02,4.606994390487670898e-01,1.121204197406768799e-01,2.138393163681030273e+00,-3.429289340972900391e+00,7.076774835586547852e-01,-3.122501611709594727e+00,1.142786502838134766e+00,3.591959238052368164e+00,-3.241484642028808594e+00,-4.440539836883544922e+00,-4.329895973205566406e+00
